id,name,front,back,shape,color,색상뒤
201310318,파라몬정(리마프로스트알파덱스),ΛJU,PMT,10,15,zzzzzz
201308370,스파졸정(이트라코나졸),ITR,UT,9,15,zzzzzz
201308585,유나잘탄정5/160밀리그램,UZ5,UT,8,12,zzzzzz
201308586,유나잘탄정5/80밀리그램,UZ,UT,10,12,zzzzzz
201310619,씨타졸정100밀리그램(실로스타졸),Λ|J,L1,10,15,zzzzzz
200909214,레블리미드캡슐5밀리그램(레날리도마이드),REV5mg,zzzzzz,9,15,하양
200909429,레블리미드캡슐15밀리그램(레날리도마이드),REV15mg,zzzzzz,9,10,하양
200909215,레블리미드캡슐10밀리그램(레날리도마이드),REV10mg,zzzzzz,9,8,노랑
200811885,덴트큐캡슐,KLNDTQ,zzzzzz,9,10,파랑
201400914,셀비나정(테르비나핀염산염),CEP2,|,10,15,zzzzzz
201310407,아트페질구강붕해필름10밀리그램(도네페질염산염일수화물)(수출용),zzzzzz,zzzzzz,7,13,zzzzzz
200400691,스카렉스정(피나스테리드),ΛJU,십자|,10,10,zzzzzz
201000992,로수코스정10밀리그램(로수바스타틴칼슘),RO,10,10,14,zzzzzz
201004158,로수토정20밀리그램(로수바스타틴칼슘),RO,20,10,14,zzzzzz
201004159,로수토정5밀리그램(로수바스타틴칼슘),RO,5,10,12,zzzzzz
201400181,센트룸프리네이탈정,PCP,zzzzzz,8,14,zzzzzz
201310877,센트룸키즈츄어블정,zzzzzz,CEK,10,15,zzzzzz
201310219,지니펜정,MJ,십자|,10,10,zzzzzz
201310394,엠록신정(록시트로마이신),MJ,RM,10,15,zzzzzz
201400288,이텍스로수바스타틴칼슘정20mg,ET,20,10,14,zzzzzz
201400287,이텍스로수바스타틴칼슘정10mg,ET,10,10,14,zzzzzz
201502649,에스카민정(펠라고니움시도이데스11%에탄올건조엑스(5.5~6.6→1)),S11,zzzzzz,10,11,zzzzzz
200003153,라니몬정,PKPE,zzzzzz,10,13,zzzzzz
200102671,미다펜정,PK,M,10,15,zzzzzz
201501759,하이드린캡슐250밀리그램(히드록시우레아),UTHD250,zzzzzz,9,13,하양
201501572,쎌브릭캡슐(세레콕시브),KDCCBC,zzzzzz,9,15,하양
201501610,헤로스정5mg(타다라필),JR,T,10,13,zzzzzz
201501612,헤로스정20mg(타다라필),JRP20,zzzzzz,5,13,zzzzzz
201501611,헤로스정10mg(타다라필),JR|T,zzzzzz,9,13,zzzzzz
201308372,타리플정(탈니플루메이트),PNX,zzzzzz,10,12,zzzzzz
201504302,설레구강용해필름20밀리그램(타다라필),zzzzzz,zzzzzz,7,15,zzzzzz
201504301,설레구강용해필름10밀리그램(타다라필),zzzzzz,zzzzzz,7,15,zzzzzz
201504729,오스코신정2밀리그램(테라조신염산염수화물),ΛUK,TH,10,14,zzzzzz
201501590,뉴티렌정(애엽95%에탄올연조엑스(20→1)),HG,NTL,8,9,zzzzzz
201504316,넥실렌에스정[애엽이소프로판올연조엑스(20→1)],JI,NLS,10,9,zzzzzz
201501366,하나롱정20밀리그램(타다라필),T20JI,zzzzzz,5,13,zzzzzz
201501367,하나롱정5밀리그램(타다라필),JI,T5,10,13,zzzzzz
201501540,일라정20mg(타다라필),IL20,|,8,13,zzzzzz
201501539,일라정5mg(타다라필),IL,YJ,8,13,zzzzzz
201504861,브레노즈연질캡슐,브레노즈,zzzzzz,8,7,zzzzzz
201504175,로나센정8밀리그램(블로난세린),zzzzzz,L8,10,15,zzzzzz
201504178,대웅바이오암로디핀정5밀리그램(암로디핀베실산염),DWB,AB|5,6,15,zzzzzz
201501644,이지레보정125/31.25/200mg,IH125,zzzzzz,8,14,zzzzzz
201503485,타다롱정5밀리그램(타다라필),K.D,T5,5,13,zzzzzz
201502786,티로프민정(티로프라미드염산염),TO,zzzzzz,10,15,zzzzzz
201504200,엑소졸정20mg(에스오메프라졸마그네슘삼수화물),iX2,zzzzzz,10,14,zzzzzz
201504201,엑소졸정40mg(에스오메프라졸마그네슘삼수화물),iX4,zzzzzz,10,14,zzzzzz
201503192,휴니즈탈니플루메이트정,TLP,HNZ,10,12,zzzzzz
201502343,빅토리스정20밀리그램(타다라필),KJ,20,0,13,zzzzzz
201308261,클래신정500mg(클래리트로마이신),DWP,CL,8,9,zzzzzz
201308557,비스포지정5/80밀리그램,CV,D,10,12,zzzzzz
201308556,비스포지정5/160밀리그램,CV,D,8,12,zzzzzz
201307639,티지피시메티딘정,JSC2,zzzzzz,10,8,zzzzzz
201309126,스파라제정(스트렙토키나제ㆍ스트렙토도르나제),JS,|,10,14,zzzzzz
201308676,동인당나프록센정(나프록센나트륨),DID,zzzzzz,10,10,zzzzzz
201309099,엑스포르테정10/160mg,HT,EFT,8,13,zzzzzz
201308564,아나퍼지정5/80밀리그램,ΛJU,NET,10,12,zzzzzz
201308567,아나퍼지정10/160밀리그램,ΛJU,NOT,8,13,zzzzzz
201308566,아나퍼지정5/160밀리그램,ΛJU,NJT,8,12,zzzzzz
201308532,네오포지정10/160밀리그램,zzzzzz,10|160,8,13,zzzzzz
201308303,아레온정10밀리그램(에피나스틴염산염),zzzzzz,e,10,15,zzzzzz
201308824,후로졸캡슐50mg(플루코나졸),WUFC,zzzzzz,9,10,하양
201308923,발트란정500mg(발라시클로비르염산염),ETX,VAT,9,15,zzzzzz
201307920,마그비연질캡슐,YHMagzzzzzzB,zzzzzz,8,3,zzzzzz
201308481,스타포지정10/160밀리그램,WI,V10,8,13,zzzzzz
201308483,스타포지정5/80밀리그램,WI,VA,10,12,zzzzzz
201308482,스타포지정5/160밀리그램,WI,V5,8,12,zzzzzz
200708961,덱시펜정(덱시부프로펜디.씨),NGP,DEX,9,14,zzzzzz
200301323,솔로젠정(메틸프레드니솔론),SRB,십자|,10,15,zzzzzz
201309452,씨알비정5/80mg,VΛ1,zzzzzz,10,12,zzzzzz
201309778,파센탄정62.5밀리그램(보센탄수화물),BO,1,10,14,zzzzzz
201309655,로바티탄정10/80밀리그램,LG,VR1,10,14,zzzzzz
201309455,이베브이정300밀리그램(이르베사르탄),PV,IRV,8,15,zzzzzz
201309435,노바스크브이정5/160밀리그램,PV,AM,8,12,zzzzzz
201309462,이베브이정150밀리그램(이르베사르탄),PV,IR,8,15,zzzzzz
201405465,세레콕스캡슐(세레콕시브),MMCoxib,zzzzzz,9,15,하양
201501437,잘토프정(잘토프로펜),RY,F,10,15,zzzzzz
201501395,오마스트정(리마프로스트알파덱스),RY,L3,10,15,zzzzzz
201500480,씨빅캡슐7.5밀리그램(멜록시캄),CzzzzzzBIC7.5mg,zzzzzz,9,9,연두
201501421,몬카루스츄정5밀리그램(몬테루카스트나트륨),zzzzzz,M5,10,14,zzzzzz
201501420,몬카루스츄정4밀리그램(몬테루카스트나트륨),zzzzzz,M4,8,14,zzzzzz
201404863,휴렉스캡슐(세레콕시브),HUVCECOX,zzzzzz,9,15,하양
201101846,쎌비트캡슐200밀리그램(세레콕시브),HANACelbit,zzzzzz,9,15,하양
201404415,제이브렉스캡슐200밀리그램(세레콕시브),200CL,zzzzzz,9,15,하양
201405096,쎄레메드캡슐(세레콕시브),GUJUCE200,zzzzzz,9,15,하양
201500368,안플원서방정300밀리그램(사르포그렐레이트염산염),D.W300,zzzzzz,9,15,zzzzzz
201501605,아젤라진정(아젤라스틴염산염),ZLJ,zzzzzz,10,12,zzzzzz
201500626,이트랄정(이트라코나졸고체분산체),SW,ITR,10,15,zzzzzz
201500931,세렉실캡슐(세레콕시브),SWCL200,zzzzzz,9,15,하양
201500736,바실리켄캡슐(바실루스리케니포르미스균),SNPBL,zzzzzz,9,15,하양
200802335,라토바정(아토르바스타틴칼슘삼수화물),KS,10,10,15,zzzzzz
201404050,티비케이정50밀리그램(돌루테그라비르나트륨),SV572,50,10,13,zzzzzz
201501315,캐롤디연질캡슐(덱시부프로펜),캐롤디,zzzzzz,8,13,zzzzzz
201501620,라스비정,RS,KI,10,15,zzzzzz
201501723,오스포민정(메트포르민염산염),ΛUK,MF,10,15,zzzzzz
201503025,오시움캡슐40mg(에스오메프라졸마그네슘이수화물),ΛUXS4,zzzzzz,9,9,연두
201503026,오시움캡슐20mg(에스오메프라졸마그네슘이수화물),ΛUXS2,zzzzzz,9,9,노랑
201502341,시벡스트로정200밀리그램(테디졸리드포스페이트),TZD,200,8,13,zzzzzz
201502603,테몰드캡슐20밀리그램(테모졸로미드),TMZ20mg,zzzzzz,9,13,노랑
201502604,테몰드캡슐100밀리그램(테모졸로미드),TMZ100mg,zzzzzz,9,14,분홍
201502602,테몰드캡슐250밀리그램(테모졸로미드),TMZ250mg,zzzzzz,9,13,노랑
201103995,쎄렉스캡슐200밀리그램(세레콕시브),TH200,zzzzzz,9,15,하양
200501472,디멘자정(메만틴염산염),U|K,1|0,0,15,zzzzzz
201404983,세콕시아캡슐200mg(세레콕시브),C200,zzzzzz,9,15,하양
201308170,아페코정20밀리그램(아토르바스타틴칼슘수화물),KJ,A2,10,15,zzzzzz
201406030,세로콕캡슐200밀리그램(세레콕시브),BTOCLC,zzzzzz,9,15,하양
201310893,글리딘정2밀리그램(글리메피리드),|GM,|,0,8,zzzzzz
201400286,이텍스로수바스타틴칼슘정5mg,ET,5,10,13,zzzzzz
200909430,레블리미드캡슐25밀리그램(레날리도마이드),REV25mg,zzzzzz,9,15,하양
201401475,아페린씨정,H|S,ATP,9,12,zzzzzz
201401214,레보드로브이정60밀리그램(레보드로프로피진),PV60,|,10,15,zzzzzz
200705941,썬리듬캡슐25밀리그램(필시카이니드염산염수화물),SR2525,zzzzzz,9,10,하양
200706006,썬리듬캡슐50밀리그램(필시카이니드염산염수화물),SR5050,zzzzzz,9,10,하양
201310980,크레첵정20밀리그램(로수바스타틴칼슘),HLRSV,20,10,14,zzzzzz
201000994,로수바틴정10밀리그램(로수바스타틴칼슘),JYRS,10,10,14,zzzzzz
201310979,크레첵정10밀리그램(로수바스타틴칼슘),HLRSV,10,10,14,zzzzzz
201400706,플루스타캡슐(플루코나졸),BINEXFLU,zzzzzz,9,10,하양
201000993,로수바틴정20밀리그램(로수바스타틴칼슘),JYRS,20,10,14,zzzzzz
200703120,폰다미스정25밀리그램(토피라메이트),25,|,10,15,zzzzzz
201402065,데소닉정0.2밀리그램(데스모프레신아세트산염),DE2,|,10,15,zzzzzz
201401129,칸데타정16밀리그램(칸데사르탄실렉세틸),IH,C|16,10,14,zzzzzz
200009708,에펜정(에페리손염산염),AEP,zzzzzz,10,15,zzzzzz
201400839,크레스바정10mg(로수바스타틴칼슘),H|T,10,10,14,zzzzzz
201401098,씨클린정(클래리트로마이신),HN,CL,9,13,zzzzzz
201000967,로스틴정10밀리그램(로수바스타틴칼슘),ΛJURU,10,10,14,zzzzzz
201400804,아미클란듀오정500밀리그램(아목시실린수화물.묽은클라불란산칼륨)(7:1),ΛJU,500,8,15,zzzzzz
201307243,칸디놀캡슐50밀리그램(플루코나졸),AJUFDC,zzzzzz,9,10,하양
201000300,제로엑스캡슐60밀리그램(오르리스타트),ZEROzzzzzzX60,zzzzzz,9,10,파랑
200812030,실리탑350연질캡슐(밀크시슬열매건조엑스),350,zzzzzz,8,11,zzzzzz
201400382,크바스틴정10밀리그램(로수바스타틴칼슘),SDR10,zzzzzz,10,14,zzzzzz
201400412,크바스틴정20밀리그램(로수바스타틴칼슘),SDR20,zzzzzz,10,14,zzzzzz
201400980,텐파워플러스연질캡슐,YPT,zzzzzz,8,7,zzzzzz
201401382,프레드정4밀리그램(메틸프레드니솔론),YPPP4,십자|,8,15,zzzzzz
201403085,나프메드정500/20밀리그램,SKS,zzzzzz,8,13,zzzzzz
201206905,엔페드정0.5밀리그램(엔테카비르),zzzzzz,EH,5,15,zzzzzz
201402081,래피콜코프연질캡슐,RPCC,zzzzzz,8,13,zzzzzz
201405456,헬프안젤리카정(아세트아미노펜),zzzzzz,A9,9,15,zzzzzz
201405912,에스다운정(방풍통성산건조엑스(4.6→1),zzzzzz,HS,0,14,zzzzzz
200608183,토피리드정25밀리그램(토피라메이트),K/D,25,10,13,zzzzzz
201506006,릭시아나정60밀리그램(에독사반토실산염수화물),DSCL60,zzzzzz,10,13,zzzzzz
201506004,릭시아나정15밀리그램(에독사반토실산염수화물),DSCL15,zzzzzz,10,12,zzzzzz
201506005,릭시아나정30밀리그램(에독사반토실산염수화물),DSCL30,zzzzzz,10,14,zzzzzz
201501676,썬카정20밀리그램(타다라필),ΛJU20,zzzzzz,5,13,zzzzzz
201501675,썬카정5밀리그램(타다라필),ΛJ,T,10,13,zzzzzz
201505745,제감콜드캡슐,SINILHCOLD,zzzzzz,9,11,노랑
201506289,제대로필정5밀리그램(타다라필),CP,T5,8,13,zzzzzz
201503186,프리시스정20밀리그램(타다라필),J|Y,T20,5,13,zzzzzz
201503212,알비진정,JY,ABJ,10,15,zzzzzz
201503488,실버도신캡슐8밀리그램(실로도신),CKDSVD8,zzzzzz,9,15,하양
201503468,실버도신캡슐4밀리그램(실로도신),CKDSVD4,zzzzzz,9,15,하양
200808409,리피스톱정20밀리그램(아토르바스타틴칼슘삼수화물),ID20,zzzzzz,10,15,zzzzzz
201000637,리피스톱정10밀리그램(아토르바스타틴칼슘삼수화물),ID10,zzzzzz,10,15,zzzzzz
201505094,트라콤세미정(트라마돌염산염|아세트아미노펜),RY,zzzzzz,9,13,zzzzzz
200804447,아미노포르테정,EGC,zzzzzz,8,7,zzzzzz
201500901,에이프로젠라베프라졸정10밀리그램(라베프라졸나트륨),KS,10,10,13,zzzzzz
201403938,이든암브록솔염산염정(암브록솔염산염),EN2,EA,10,15,zzzzzz
201506190,에소리움정20mg(에스오메프라졸마그네슘이수화물)(수출명:FRIGERDtablet20mg),20,TC,10,14,zzzzzz
201006527,프레지스타정400밀리그램(다루나비르에탄올레이트),400MG,TMC,8,14,zzzzzz
201504045,가나플럭스정40/1100밀리그램(오메프라졸|탄산수소나트륨),GF40,zzzzzz,9,15,하양
201505162,크레스정10mg(로수바스타틴칼슘),AC,RV10,10,14,zzzzzz
201505163,크레스정20mg(로수바스타틴칼슘),AC,RV20,10,14,zzzzzz
201504334,메만티정10밀리그램(메만틴염산염),B|T,N|T,0,15,zzzzzz
201505781,네버펜틴캡슐100밀리그램(가바펜틴),DWB100,zzzzzz,9,15,하양
201309496,로살브이정100밀리그램(로사르탄칼륨),PV,100,0,15,zzzzzz
201309495,이베플러스브이정150/12.5밀리그램,PV,H6,8,14,zzzzzz
201309653,로바티탄정20/80밀리그램,LG,VR2,10,7,zzzzzz
201309463,발사브이정160밀리그램(발사르탄),P|V,V160,8,12,zzzzzz
201309401,로살플러스브이정50/12.5밀리그램,PV,LH,8,13,zzzzzz
201309436,노바스크브이정5/80밀리그램,PV,AV,10,12,zzzzzz
201309410,이베플러스브이정300/12.5밀리그램,PV,H12,8,14,zzzzzz
201309654,로바티탄정10/160밀리그램,LG,VR3,8,14,zzzzzz
201309652,로바티탄정20/160밀리그램,LG,VR4,8,7,zzzzzz
201309434,노바스크브이정10/160밀리그램,PV,AM10,8,13,zzzzzz
201309042,올메브이정40밀리그램(올메사르탄메독소밀),PV,OM40,8,15,zzzzzz
201309043,젤로빅정500밀리그램(카페시타빈),IDP·X5,zzzzzz,8,14,zzzzzz
201400435,비바코정5밀리그램(로수바스타틴칼슘),ZD45225,zzzzzz,10,12,zzzzzz
201400834,네이자틴캡슐150밀리그램(니자티딘),SDNZT,zzzzzz,9,2,노랑
201310949,텔미토정40밀리그램(텔미사르탄),ISP,T40|T40,8,15,zzzzzz
201400762,써큐록신정40밀리그램(은행엽건조엑스),IDP40,zzzzzz,10,9,zzzzzz
201402225,유니콜론정,U|P,|,9,15,zzzzzz
201402376,둘록사정60밀리그램(둘록세틴염산염),IDP60,zzzzzz,10,15,zzzzzz
201402410,둘록사정30밀리그램(둘록세틴염산염),IDP30,zzzzzz,10,15,zzzzzz
201402419,록시칼캡슐(멜록시캄),HIP칼,zzzzzz,9,8,초록
200703460,피오스정(피오글리타존염산염),KG,P2,10,15,zzzzzz
201402431,명문라푸티딘정10밀리그램,LΛ,zzzzzz,10,15,zzzzzz
201402349,명문록소프로펜정(록소프로펜나트륨수화물),MM|LOX,zzzzzz,10,15,zzzzzz
201402467,메트민정500밀리그램(메트포르민염산염),PL,M,10,15,zzzzzz
201401934,비맥스골드정,BGT,zzzzzz,8,12,zzzzzz
201401626,프로스타트정(피나스테리드),BIF5,십자|,10,10,zzzzzz
200009386,옥시콘틴서방정10밀리그램(옥시코돈염산염),OP,10,10,15,zzzzzz
200902333,옥시콘틴서방정80mg(옥시코돈염산염),OP,80,10,8,zzzzzz
200009388,옥시콘틴서방정40밀리그램(옥시코돈염산염),OP,40,10,13,zzzzzz
200009387,옥시콘틴서방정20밀리그램(옥시코돈염산염),OP,20,10,14,zzzzzz
201401591,프론클러캡슐(세파클러수화물),HWPFRC,zzzzzz,9,5,하양
201500282,리반틴정20밀리그램(아토르바스타틴칼슘수화물),LIV,20,10,15,zzzzzz
201500315,파마시메티딘정200밀리그램(시메티딘),CMT,KP,10,9,zzzzzz
201405103,모니마겐정350밀리그램(모니플루메이트),IH,M350,8,15,zzzzzz
201501545,스텔라정(애엽95%에탄올연조엑스(20→1)),S60,7K,8,9,zzzzzz
201405798,쎄레브린캡슐200밀리그램(세레콕시브),HK200,zzzzzz,9,15,하양
201501724,오스클정(클래리트로마이신),ΛUK,CL,8,13,zzzzzz
201502606,펠리움정(펠라고니움시도이데스11%에탄올추출물(1→8~10)),PS,zzzzzz,10,11,zzzzzz
201500900,에스트렌정(애엽95%에탄올연조엑스(20→1)),SJ,60,8,9,zzzzzz
201405312,란비스정,YL3,zzzzzz,10,15,zzzzzz
201502454,아리피졸정2밀리그램(아리피프라졸),AzzzzzzW2,|,8,8,zzzzzz
201502363,환인도네페질정23밀리그램(도네페질염산염수화물),23,WI,10,14,zzzzzz
201502550,비스타치플러스정(글루타티온(환원형)),PKA,zzzzzz,10,15,zzzzzz
201504250,에소리움정40mg(에스오메프라졸마그네슘이수화물)(수출명:FRIGERDtablet40mg),TC,40,10,14,zzzzzz
201306313,미그보스필름코팅정(미그리톨),DWP,M5,10,15,zzzzzz
201502716,휴니즈록소프로펜나트륨수화물정,LOX,HNZ,10,14,zzzzzz
200901581,스텔스정(애엽95%에탄올연조엑스(20→1)),S95,TD,8,9,zzzzzz
201501730,넬슨도네페질정5밀리그램(도네페질염산염수화물),NS,5,10,15,zzzzzz
201501731,파비어정250밀리그램(팜시클로비르),FV,ΛL,10,15,zzzzzz
201305220,글루100정(글루타티온(환원형)),DC,G,10,15,zzzzzz
201406036,세시브캡슐200mg(세레콕시브),SNCSV200,zzzzzz,9,15,하양
201502777,렙토정(스트렙토키나제·스트렙토도르나제),S|R,zzzzzz,10,14,zzzzzz
201403088,로펜정60밀리그램(록소프로펜나트륨수화물),JY|LP,zzzzzz,10,15,zzzzzz
201502553,이트라녹스정(이트라코나졸고체분산체),ITR,100,10,15,zzzzzz
201501744,에이비스정,EVS,zzzzzz,10,9,zzzzzz
201502399,휴니즈록시트로마이신정,RS,HNZ,10,15,zzzzzz
201502715,휴니즈모사프리드시트르산염수화물정,HD,HNZ,9,15,zzzzzz
201308474,엑스브이정10/160밀리그램,EXV,10,8,13,zzzzzz
201308472,엑스브이정5/80밀리그램,EXV,80,10,12,zzzzzz
201308473,엑스브이정5/160밀리그램,EXV,5,8,12,zzzzzz
200502298,대웅바이오에페리손정(에페리손염산염),DWBEP,zzzzzz,10,15,zzzzzz
198600236,하이메틴정400밀리그램(시메티딘),IDPH,|,8,15,zzzzzz
201402408,로페시콘츄정,LPS,2|125,10,13,zzzzzz
201402338,케어담정,CΛJΛ,zzzzzz,9,15,zzzzzz
201402414,모빅스캄캡슐(멜록시캄),YPPMLX7.5,zzzzzz,9,9,연두
201401471,라벨라정10mg(라베프라졸나트륨),SDR10,zzzzzz,10,13,zzzzzz
201401472,라벨라정20mg(라베프라졸나트륨),SDR20,zzzzzz,10,13,zzzzzz
201401379,아목클정375밀리그램(아목시실린·클라불란산칼륨),21,zzzzzz,8,15,zzzzzz
201401381,아목클정625밀리그램(아목시실린·클라불란산칼륨),41,zzzzzz,8,15,zzzzzz
201402069,암로듀엣정5/20mg(암로디핀|아토르바스타틴),HUO,Λ20,8,15,zzzzzz
201402067,암로듀엣정10/20mg,HUO,Λ30,8,10,zzzzzz
201402068,암로듀엣정5/10mg,HUO,Λ10,8,15,zzzzzz
201210234,글리톨정100밀리그램(미그리톨),LS,100,10,15,zzzzzz
201402211,앱스트랄설하정400마이크로그램(펜타닐시트르산염),zzzzzz,zzzzzz,4,15,zzzzzz
201402208,앱스트랄설하정100마이크로그램(펜타닐시트르산염),zzzzzz,zzzzzz,10,15,zzzzzz
201402210,앱스트랄설하정300마이크로그램(펜타닐시트르산염),zzzzzz,zzzzzz,5,15,zzzzzz
201402209,앱스트랄설하정200마이크로그램(펜타닐시트르산염),zzzzzz,zzzzzz,8,15,zzzzzz
201402243,올메텔정20mg(올메사탄메독소밀),SW,20,10,15,zzzzzz
201207386,레보진캡슐(레보드로프로피진),JRPLVZ,zzzzzz,9,13,주황
201100892,제이메텍플러스정20/12.5밀리그램,JR,JM,10,12,zzzzzz
201401376,제이트라세미정,JRP,SM,8,13,zzzzzz
201307452,브렌콜에프연질캡슐,브렌콜F,zzzzzz,8,12,zzzzzz
201400841,위제로츄어블정,zzzzzz,|,10,8,zzzzzz
201401570,비타씬포르테엠정,CΛ|VTM,zzzzzz,8,12,zzzzzz
200705500,영풍클래리트로마이신정500밀리그램,YP,CL,8,9,zzzzzz
201402560,아제라스정(아젤라스틴염산염),YPPΛZ,zzzzzz,10,13,zzzzzz
201402074,낙센에스정500/20밀리그램,500/20CKD,zzzzzz,8,13,zzzzzz
200607870,일양아이콤연질캡슐,아이콤,zzzzzz,8,11,zzzzzz
201402832,노즈쏙정,NO,|,10,15,zzzzzz
200300961,헤모콤플러스연질캡슐(수출명:COMHEMO),헤모콤플러스,zzzzzz,9,11,zzzzzz
201404298,라니킴정75밀리그램(라니티딘염산염),zzzzzz,75,3,12,zzzzzz
201405073,레이프라정20밀리그램(라베프라졸나트륨),zzzzzz,20,10,13,zzzzzz
200702536,레이프라정10밀리그램(라베프라졸나트륨),zzzzzz,10,10,13,zzzzzz
201404168,팜시스정250mg(팜시클로비르),W,FC,10,15,zzzzzz
201405467,알러몬트정10mg(몬테루카스트나트륨),AM10GJ,zzzzzz,7,14,zzzzzz
201405469,알러몬트츄정5mg(몬테루카스트나트륨),AM5GJ,zzzzzz,10,14,zzzzzz
201402077,트리빅정,KSH,zzzzzz,9,11,zzzzzz
201402834,이베다정,zzzzzz,IV,10,14,zzzzzz
201405490,아빅스정,a.v,zzzzzz,10,15,zzzzzz
201208629,엔테카벨정1밀리그램(엔테카비르),CKD,E1,5,14,zzzzzz
201208630,엔테카벨정0.5밀리그램(엔테카비르),CKD,E5,5,15,zzzzzz
201406155,노브디핀정5mg(암로디핀베실산염),HT,NV|5,6,15,zzzzzz
200700439,노바스핀정5mg(암로디핀베실산염),SW,NVS,6,15,zzzzzz
201405042,메이킨큐장용정,zzzzzz,zzzzzz,10,8,zzzzzz
201406034,싹펜정,KN14,zzzzzz,9,15,zzzzzz
200901544,스티민정(애엽95%에탄올연조엑스(20→1)),KPP,zzzzzz,8,9,zzzzzz
201505843,이팔정5mg(타다라필),H|S,T|1,8,13,zzzzzz
201505842,이팔정20mg(타다라필),H|S,T|2,8,13,zzzzzz
201503637,메트마릴에스알정2/500밀리그램,zzzzzz,JI25,8,15,zzzzzz
201504271,트리도파정125/31.25/200밀리그램,LEC125,JI,8,14,zzzzzz
201504270,트리도파정100/25/200밀리그램,LEC100,JI,8,14,zzzzzz
200200642,에페로신정(에페리손염산염),DzzzzzzWE,zzzzzz,10,15,zzzzzz
201310004,아토르정20밀리그램(아토르바스타틴칼슘삼수화물),zzzzzz,A20,10,15,zzzzzz
201502976,티옥타비아에이치알정600mg(티옥트산),HA,HR,9,9,zzzzzz
201500438,쎄레코캡슐200mg(세레콕시브),SNPCOX200,zzzzzz,9,15,하양
201504255,프래빅스정(클로피도그렐황산수소염),AL,75,10,14,zzzzzz
201503295,엠스트롱정20밀리그램(타다라필),2|0,zzzzzz,5,13,zzzzzz
201503293,엠스트롱정5밀리그램(타다라필),5,zzzzzz,5,13,zzzzzz
201502469,프리그라정50밀리그램(실데나필시트르산염),JY,5|0,5,9,zzzzzz
201300114,세크라캡슐250밀리그램(세파클러수화물),CeclaUM,zzzzzz,9,5,하양
200811058,바이코비정,PKA,zzzzzz,10,13,zzzzzz
200501207,일양팜시클로버정250밀리그램(팜시클로비르),IY,FC250,9,15,zzzzzz
201308718,미옥틴정(티옥트산),MO,zzzzzz,10,9,zzzzzz
201308548,에이알비zzzzzz엑스지정10/160밀리그램,SJ,AD10,8,13,zzzzzz
201308409,에이알비zzzzzz엑스지정5/80밀리그램,SJ,AD5,10,13,zzzzzz
201308547,에이알비zzzzzz엑스지정5/160밀리그램,SJ,AD5,8,13,zzzzzz
201308553,암발탄정5/80밀리그램,AT,JY,10,12,zzzzzz
201308560,엑스포르테정5/80mg,HT,80,10,12,zzzzzz
201308437,유로작캡슐20mg(플루옥세틴염산염),HTPR,zzzzzz,9,9,노랑
201100808,올메정20밀리그램(올메사탄메독소밀),zzzzzz,OM,10,15,zzzzzz
201100807,올메플러스정20/12.5밀리그램,zzzzzz,OP,10,12,zzzzzz
201307607,프리페민정(아그누스카스투스열매60%에탄올건조엑스(6~12→1)·콜로이드성이산화규소혼합물(1:1)),P,3,10,15,zzzzzz
201307903,오메르텍정10밀리그램(올메사탄메독소밀),O10,zzzzzz,10,15,zzzzzz
201100614,오메르텍플러스정,zzzzzz,OP,10,12,zzzzzz
201100616,오메르텍정40밀리그램(올메사탄메독소밀),zzzzzz,O40,8,15,zzzzzz
201100615,오메르텍정20밀리그램(올메사탄메독소밀),zzzzzz,O20,10,15,zzzzzz
201401372,발락시정(발라시클로비르염산염1.5수화물)(수출용),hw111,zzzzzz,9,15,zzzzzz
201309853,엑스콜코프캡슐,엑스콜코프엑스콜코프,zzzzzz,9,8,초록
201401003,비엠쿨에프캡슐,비엠쿨에프비엠쿨에프,zzzzzz,9,13,노랑
201400126,알피올로파타딘정(올로파타딘염산염),OP,zzzzzz,10,14,zzzzzz
201401264,뉴스타틴알정10밀리그램(로수바스타틴칼슘),SJ,10,10,14,zzzzzz
201401266,뉴스타틴알정20밀리그램(로수바스타틴칼슘),SJ,20,10,14,zzzzzz
201401265,뉴스타틴알정5밀리그램(로수바스타틴칼슘),SJ,5,10,12,zzzzzz
201402269,휘바로정2밀리그램(피타바스타틴칼슘),WVL,|,10,15,zzzzzz
200500924,사그라정(방풍통성산건조엑스에프(4.64→1)),NKSR,zzzzzz,10,13,zzzzzz
201401484,씨엠지아스피린장용정100mg,CP,AS,10,15,zzzzzz
201402566,카디나제정50단위(칼리디노게나제),zzzzzz,K,10,15,zzzzzz
201309836,젠티리움골드정,KPP,G|L,9,12,zzzzzz
201400787,킹타민100정,KPP,HE,9,7,zzzzzz
201404420,한올로수바스타틴칼슘정5밀리그램,zzzzzz,RV5,10,12,zzzzzz
201406125,레보플러스정750밀리그램(레보플록사신수화물),KLN750,|,8,15,zzzzzz
200805598,유트렌정,I|B,zzzzzz,9,13,zzzzzz
201404541,잘트로펜정(잘토프로펜),IB,JT,10,15,zzzzzz
201404985,아세클로CR정(아세클로페낙),IB,CR,8,15,zzzzzz
201405300,토코탑연질캡슐,토코탑,zzzzzz,8,11,zzzzzz
201406140,아토릭스정20mg(아토르바스타틴칼슘수화물),zzzzzz,A2,10,15,zzzzzz
201405049,엑스페라정10/160밀리그램,ETX1,160,8,13,zzzzzz
