id,name,front,back,shape,color,색상뒤
201501472,씨엠케어정5mg(솔리페나신숙신산염),CP,1,10,13,-
201501473,씨엠케어정10mg(솔리페나신숙신산염),CP,2,10,14,-
201702692,트윈베타정40/5밀리그램,T40/5,DWB,8,10,하양
201702693,트윈베타정40/10밀리그램,T40/10,DWB,8,15,파랑
201702695,트윈베타정80/5밀리그램,T80/5,DWB,8,10,하양
201604823,베시캄정10밀리그램(솔리페나신숙신산염),U10,L,10,14,-
201605978,베시캄정5밀리그램(솔리페나신숙신산염),U5,L,10,13,-
201604725,본투본연질캡슐,YJ-BB,-,9,3,-
201704840,폴레디정(폴산),KS,-,10,13,-
201605137,클로그린캡슐,SNPCLA,-,9,12,주황
201702151,세레포린연질캡슐(콜린알포세레이트),GJCH,-,8,11,-
201600695,휴페나신정5밀리그램(솔리페나신숙신산염),5,,10,13,-
201600696,휴페나신정10밀리그램(솔리페나신숙신산염),10,,10,14,-
201705490,오스테라정,KJO,|,8,13,-
201706674,알만틴정10밀리그램(메만틴염산염),A|10,|,0,15,-
201706390,서큐룩스정(도베실산칼슘수화물),C|P,10,9,15,-
201705159,베포스타비정(베포타스틴베실산염),DWP,B|B,10,15,-
200708458,아로반정10밀리그램(아토르바스타틴칼슘삼수화물),YL,1,10,15,-
201504073,티나제정1밀리그램(피나스테리드),,1,6,14,-
200801836,페릭신정(클로닉신리시네이트),MM,PN,10,13,-
201707938,이스틴정(아젤라스틴염산염),EK2AZ,-,10,13,-
197500654,아시원정(방풍통성산엑스정),MHT,-,8,11,-
201801807,콰이치정100밀리그램(쿠에티아핀푸마르산염),QIC100,,10,13,-
201801806,콰이치정25밀리그램(쿠에티아핀푸마르산염),25,,10,14,-
201801864,세로세틴캡슐20밀리그램(플루옥세틴염산염),DMFX20,-,9,13,노랑
201802618,세로프람정10밀리그램(에스시탈로프람옥살산염),E|1,DM,8,15,-
201801368,심발세틴캡슐60밀리그램(둘록세틴염산염),DMDU60,-,9,10,연두
201801367,심발세틴캡슐30밀리그램(둘록세틴염산염),DMDU30,-,9,10,하양
201802436,코스카이엑스정5/50밀리그램,SK,EX1,8,15,-
201802434,코스카이엑스정10/50밀리그램,SK,EX3,8,14,-
201802435,코스카이엑스정5/100밀리그램,SK,EX2,8,14,-
201702285,누비질정250밀리그램(아모다피닐),225,,8,15,-
201702284,누비질정150밀리그램(아모다피닐),215,,8,15,-
201801773,아목크라정625밀리그램(아목시실린-클라불란산칼륨),IC,625,8,15,-
201801774,아목크라정375밀리그램(아목시실린-클라불란산칼륨),IC,375,8,15,-
201802453,휴게이트정500밀리그램(알마게이트),HUC,-,9,15,-
200403007,라니티드정(라니티딘염산염),RATD,-,10,15,-
201802129,알포세틴연질캡슐(콜린알포세레이트),WIAL,-,8,11,-
201803356,탑픽스정1밀리그램(바레니클린살리실산염),FX1,-,9,10,-
201803402,오스힐정,OH,|,8,13,-
201803409,포세라정,SD,F,10,15,-
200600412,리버베타연질캡슐(수출명:ganliver),LiverBeta,-,8,11,-
201803502,콤비로칸정5/16밀리그램,WI,516,10,14,-
201802747,세레코브캡슐200밀리그램(세레콕시브),DMCX200,-,9,15,하양
201802851,둘코라인정,HT,DL,9,15,-
201802917,안티사포정(사르포그렐레이트염산염),HUC,A|T,10,15,-
201803598,리카바연질캡슐,리카바,-,8,7,-
201802418,모비든캡슐(멜록시캄),MDEDP7.5,-,9,9,연두
201803162,로수반정5mg(로수바스타틴칼슘),ENK,05,10,13,-
201803488,세라프정250밀리그램(세푸록심악세틸),CEF,-,9,15,-
201603173,씨록탄정250밀리그램(시프로플록사신염산염수화물),IC,C250,10,15,-
201704822,솔리페노실정5밀리그램(솔리페나신숙신산염),MJ,13,10,15,-
201702456,애니플루캡슐75밀리그램(오셀타미비르인산염),AN75mg,-,9,13,회색
201702457,애니플루캡슐30밀리그램(오셀타미비르인산염),AN30mg,-,9,13,노랑
201702455,애니플루캡슐45밀리그램(오셀타미비르인산염),AN45mg,-,9,6,회색
200900880,비졸본정(브롬헥신염산염),51B|51B,-,10,15,-
200901257,부스코판플러스정,05B|05B,-,8,15,-
200900740,뮤코펙트정(암브록솔염산염),67C|67C,-,10,15,-
200901181,부스코판당의정(부틸스코폴라민브롬화물),L71,-,10,15,-
200906478,둘코락스에스장용정,N47,-,10,11,-
201701300,원기쏘플러스정,WGS,-,10,13,-
201702413,리마리프정(리마프로스트알파덱스),MK,F5,10,15,-
201704854,프레뉴캡슐150밀리그램(프레가발린),SUDOPGN150,-,9,15,하양
201704853,프레뉴캡슐75밀리그램(프레가발린),SUDOPGN75,-,9,11,하양
201702495,시큐엘정(센텔라정량추출물),YJ,C,10,9,-
200202982,황간정(황련해독탕),T44,-,9,11,-
201708380,콜렌시아정(콜린알포세레이트),COL,|,8,13,-
201800546,에니츄라캡슐(테오브로민),HTAT,-,9,13,하양
201800507,치옥에치정480mg(알티옥트산트로메타민염),THC,-,9,9,-
201702735,파나신캡슐(배농산급탕),파나신파나신,-,9,11,노랑
201601537,프레탈서방캡슐200밀리그램(실로스타졸),OGOG2828,-,9,15,하양
201708636,글리트정(콜린알포세레이트),HN,GLT,8,11,-
201502450,레사크라정100밀리그램(레보플록사신수화물),IK,-,10,15,-
201800184,덱시톡정(알티옥트산트로메타민염),JDT,-,9,9,-
201707669,니타딘캡슐150밀리그램(니자티딘),NK150,-,9,13,노랑
201708499,클로스피린캡슐(클로피도그렐황산염|아스피린장용펠렛),RYLPC,-,9,12,주황
201802339,오스코프캡슐300mg(테오브로민),ΛUK19,-,9,13,하양
201708496,리피크린정20밀리그램(아토르바스타틴칼슘삼수화물),KH,A20,8,15,-
201701877,리피크린정10밀리그램(아토르바스타틴칼슘삼수화물),KH,A10,8,15,-
201800928,리리카캡슐25밀리그램(프레가발린),PGN25,-,9,15,하양
201800929,리리카캡슐50밀리그램(프레가발린),PGN50,-,9,15,하양
201801826,로피타정2밀리그램(피타바스타틴칼슘),SII,|,10,14,-
201802163,투윈방풍통성산정(방풍통성산건조엑스(4.6→1)),TW4,-,10,9,-
201802338,유니브로민캡슐300mg(테오브로민),UK300,-,9,13,하양
201801153,토피스정100밀리그램(토피라메이트),TP---100,십자|,10,13,-
201707822,뉴믹스탈삼중정,NT,-,10,15,하양
201801996,아토메트서방정20/750밀리그램,-,Λ2M7,8,15,-
201801997,아토메트서방정10/750밀리그램,-,Λ1M7,8,13,-
201801268,에스슬림정(방풍통성산),Z01,,10,11,-
200804631,듀얼셋세미정,JH,26,9,13,-
200709529,듀얼셋정,JH,25,9,13,-
201800822,뉴발사타반정80밀리그램(발사르탄),A|N,V8,10,14,-
201800821,뉴발사타반정160밀리그램(발사르탄),A|N,V16,8,12,-
201802146,피타론정(피타바스타틴칼슘),PIL,|,10,14,-
201508474,세파진캡슐250밀리그램(세파클러수화물),ICCFJ,-,9,10,파랑
200201616,디펜캡슐(사청환),디펜디펜,-,9,8,노랑
201802164,리리프캡슐75밀리그램(프레가발린),PLPGN75,-,9,11,하양
201801714,엑쎈코연질캡슐,EX-N,-,8,13,-
201706136,플리스탑정75밀리그램(나프토피딜),CGH,-,10,15,-
201702079,타미투스캡슐75밀리그램(오셀타미비르인산염),TMTS75mg,-,9,13,회색
201702625,타미빅트캡슐30밀리그램(오셀타미비르인산염),DW30,-,9,13,노랑
201004446,타미빅트캡슐75밀리그램(오셀타미비르인산염),DW75,-,9,13,회색
201702224,타미인플캡슐45mg(오셀타미비르인산염),HTT45,-,9,6,회색
201702223,타미인플캡슐30mg(오셀타미비르인산염),HTT30,-,9,13,노랑
201704832,진코신정40밀리그램(은행엽건조엑스),JI,G40,9,9,-
201704831,진코신정80밀리그램(은행엽건조엑스),JI,G|80,9,9,-
201704852,라코정200밀리그램(라코사미드),LC,200,8,10,-
201704863,라코정150밀리그램(라코사미드),LC,150,8,14,-
201705789,가벨린정150밀리그램(프레가발린),GΛBELIN150,-,10,15,-
201602559,삼진플루캡슐75mg(오셀타미비르인산염),SAMJINFLU75,-,9,13,회색
201501006,유한엔플루캡슐75밀리그램(오셀타미비르인산염),75mgYH,-,9,13,회색
201702780,유한엔플루캡슐45밀리그램(오셀타미비르인산염),45mgYH,-,9,6,회색
201702779,유한엔플루캡슐30밀리그램(오셀타미비르인산염),30mgYH,-,9,13,노랑
201800889,올코프캡슐300밀리그램(테오브로민),AJUTOC,-,9,11,하양
201707937,프로록소정(록소프로펜나트륨수화물),RN,6|0,10,15,-
201604411,대웅몬테루카스트츄정5밀리그램(몬테루카스트나트륨),M5,,10,14,-
201604409,대웅몬테루카스트츄정4밀리그램(몬테루카스트나트륨),M4,,8,14,-
201800992,클로메디정(클로피도그렐황산수소염),CZ5,75,10,14,-
199202495,케이엠에스알마게이트정(수출명:M-magelTablet),KMS,L2,9,15,-
201800312,코파클캡슐250밀리그램(세파클러수화물),CMVCMV,-,9,10,파랑
201801431,이지페질정10밀리그램(도네페질염산염수화물),HS,10,10,13,-
201801430,이지페질정5밀리그램(도네페질염산염수화물),HS,05,10,13,-
201701133,유나모캡슐,BINEX유나모,-,9,8,노랑
201706557,테노펙션정(테노포비르디소프록실헤미에디실산염),TDE,,0,10,-
201700401,로젠연질캡슐(나프록센),LO-ZEN,-,8,8,-
201705472,경방작약엑스정,KB,28,9,11,-
201705471,경방감초엑스정,KB,29,9,13,-
201705756,솔리스탑정10밀리그램(솔리페나신숙신산염),,S10,10,14,-
201705755,솔리스탑정5밀리그램(솔리페나신숙신산염),,S5,10,13,-
201706363,비셀플루캡슐75mg(오셀타미비르인산염),75SD,-,9,13,회색
201605790,수피아정80/5밀리그램,S3,-,8,10,하양
201706344,수피아정40/10밀리그램,S2,-,8,10,하양
201706345,수피아정40/5밀리그램,S1,-,8,10,하양
201600490,플로라딘연질캡슐(로라타딘),D-WF,-,8,8,-
201708635,영프록틴캡슐(플루옥세틴염산염),PT20PT20,-,9,8,노랑
200511041,메디아벤정(나프타존),D10,-,10,12,-
201007780,아보스타연질캡슐0.5밀리그램(두타스테리드),AVS,-,8,13,-
201708570,알티온정(아젤라스틴염산염),HKAZ,-,10,13,-
201800648,휴베포타정(베포타스틴베실산염),HUC,|,10,15,-
201800308,바시로정200밀리그램(아시클로버),NS|,200,10,10,-
201500127,쎄렉스타캡슐200mg(세레콕시브),E02200,-,9,15,하양
201707675,로수민정20밀리그램(로수바스타틴칼슘),NK,R20,10,14,-
201707674,로수민정10밀리그램(로수바스타틴칼슘),NK,R10,10,14,-
201707673,로수민정5밀리그램(로수바스타틴칼슘),NK,R5,10,13,-
201801179,리버만프리미엄연질캡슐(밀크시슬열매건조엑스),LVMP,-,8,11,-
200501789,레더코트정(트리암시놀론),S|C,-,0,15,-
200807223,스토프정,T7,-,10,12,-
201508370,센코딜에스정,KDS,-,10,9,-
201701552,리가발린캡슐150밀리그램(프레가발린),GCCPRG150,-,9,15,하양
201701553,리가발린캡슐75밀리그램(프레가발린),GCCPRG75,-,9,11,하양
201702183,타미뉴라캡슐30밀리그램(오셀타미비르인산염),30TNGCC,-,9,13,노랑
201702184,타미뉴라캡슐45밀리그램(오셀타미비르인산염),45TNGCC,-,9,6,회색
201702185,타미뉴라캡슐75밀리그램(오셀타미비르인산염),75TNGCC,-,9,13,회색
201604311,네오페질정10밀리그램(도네페질염산염수화물),HK,D10,10,13,-
201602560,삼진플루캡슐45mg(오셀타미비르인산염),SAMJINFLU45,-,9,6,회색
201602558,삼진플루캡슐30mg(오셀타미비르인산염),SAMJINFLU30,-,9,13,노랑
201404850,맥쎈연질캡슐(나프록센),MXN,-,8,8,-
201604891,하이비스정,MC,3|1,9,9,-
200403312,티로진정(티로프라미드염산염),ALK,TZ,10,15,-
201705504,레인트정,I∩I.L,|,8,13,-
201706791,픽토민정,PTM,15/850,8,15,-
201705219,그날엔콜드플러스연질캡슐,XGCP,-,8,13,-
201705221,그날엔노즈플러스연질캡슐,XGNP,-,8,10,-
201705220,그날엔코프플러스연질캡슐,XGPP,-,8,8,-
201702182,코르포지정10/160밀리그램,KH,VS3,8,13,-
201702125,코르포지정5/160밀리그램,KH,VS2,8,12,-
201702128,코르포지정5/80밀리그램,KH,VS1,10,12,-
201605766,듀얼스타정80/5밀리그램,KJ3,-,8,10,하양
201704545,듀얼스타정40/10밀리그램,KJ2,-,8,10,하양
201704544,듀얼스타정40/5밀리그램,KJ1,-,8,10,하양
201801926,엑쎈콜연질캡슐,EX-C,-,8,7,-
201800812,토라메이트정(토피라메이트),JCTP,십자|,10,13,-
200200753,행맥정80밀리그램(은행엽건조엑스),ΛPG,80,10,9,-
201802748,디멘페질정10밀리그램(도네페질염산염수화물),D.W.D,10,10,13,-
201802258,디멘페질정5밀리그램(도네페질염산염수화물),D.W.D,5,10,15,-
201802416,세지날정(세티리진염산염),DML,-,9,15,-
201802356,쿠아핀정25밀리그램(쿠에티아핀푸마르산염),DM,Q,10,14,-
201802363,쿠아핀정100밀리그램(쿠에티아핀푸마르산염),DM,Q100,10,13,-
201802677,메포딘정500밀리그램(메트포르민염산염),DM,MF500,10,15,-
201802357,에르코프캡슐(에르도스테인),DMERD,-,9,8,초록
201801880,이듀엣정5/10밀리그램(암로디핀베실산염|아토르바스타틴칼슘),ED,10,8,15,-
201702080,플루렉스캡슐30밀리그램(오셀타미비르인산염),30mgIY,-,9,13,노랑
201702081,플루렉스캡슐45밀리그램(오셀타미비르인산염),45mgIY,-,9,6,회색
201403597,맥스실린정625밀리그램,ΛLK,MXG625,8,15,-
201803367,스테글라트로정5밀리그램(에르투글리플로진L-피로글루탐산),701,-,5,14,-
201801122,뉴먼트엠지플러스연질캡슐,NUMG,-,8,11,-
200000448,삼성라니맥스정,SSRM,-,10,13,-
201802674,뉴슈바틴정10밀리그램(로수바스타틴칼슘),AN,10,10,14,-
201802673,뉴슈바틴정5밀리그램(로수바스타틴칼슘),AN,5,10,12,-
201800310,다이릴엠정,HKDM,|,8,15,-
201803500,로칸듀오정5/16밀리그램,RC,516,10,14,-
200807171,탐스루신캡슐(탐스로신염산염),JH29,-,9,12,하양
201803017,알치올정(알티옥트산트로메타민염),RT,480,9,9,-
201308925,록소쿨정(록소프로펜나트륨수화물),,4,10,15,-
201705761,베시솔정10밀리그램(솔리페나신숙신산염),V10,,10,15,-
201705762,베시솔정5밀리그램(솔리페나신숙신산염),V5,,10,15,-
201706129,이디핀정(암로디핀베실산염),E02,EP,6,15,-
201404182,실리간포르테연질캡슐(밀크시슬열매건조엑스),JHIL,-,8,11,-
201602351,뉴티딘캡슐150mg(니자티딘),NTDNTD150150,-,9,11,노랑
201604638,베포원정10밀리그램(베포타스틴베실산염),BT1,|,10,15,-
201707527,아로토정20밀리그램(아토르바스타틴칼슘수화물),CP,Λ20,10,15,-
199900349,테라팜정2밀리그램(테라조신염산염수화물),IDP,|,10,15,-
201800087,펠리시움정(펠라고니움시도이데스11%에탄올추출물(1→8~10),PG,HK,10,11,-
201800304,베스온정(베포타스틴베실산염),Y|L,7,10,15,-
201801765,아피퀴스정2.5밀리그램(아픽사반),LX,2½,10,13,-
201801764,아피퀴스정5밀리그램(아픽사반),LX,5,8,14,-
201801847,메가트리연질캡슐(오메가-3-산에틸에스테르90),오메가3,-,8,13,-
201708036,클로맥스연질캡슐(클로닉신리시네이트),CLMX,-,8,10,-
201508481,뉴코사르정50밀리그램(로사르탄칼륨),L50,DM,8,15,-
201801356,뉴스피린장용정100밀리그램(아스피린),DM,ΛS,10,15,-
201601179,라니티온정150밀리그램(라니티딘염산염),DMR,-,10,15,-
201800309,굿트라셋정,DM,T/Λ,8,13,-
201500171,나렉스정(날트렉손염산염),N2,|,9,12,-
201800888,브로코프캡슐300밀리그램(테오브로민),MKTB,-,9,13,하양
201801102,젠스펜정(록소프로펜나트륨수화물),JI,LOX,10,14,-
201602996,크레바틴정20밀리그램(로수바스타틴칼슘),YL,20,10,14,-
201801433,와이셉트정10밀리그램(도네페질염산염일수화물),,YC|10,10,13,-
201801432,와이셉트정5밀리그램(도네페질염산염일수화물),,YC5,10,15,-
201801085,엘부틴정(트리메부틴말레산염),T07|150,-,10,15,-
201801769,락토필캡슐300밀리그램(락토바실루스아시도필루스균),IWPLAC,-,9,15,회색
201801516,비타월드정,VB,1,10,14,-
201801678,슬리마정(수출용),DE,|,8,14,-
201801841,씨티신정(시프로플록사신염산염수화물),CIN|250,-,10,15,-
201502840,폴리콜정(폴리카르보필칼슘),EDP,PC,9,15,-
201703937,콜린트연질캡슐(콜린알포세레이트),콜린트,-,8,11,-
201802184,살사라인정(방풍통성산),HT,S,10,11,-
201605005,일양메트포서방정(메트포르민염산염),IY,XR,9,15,-
201801767,플나졸캡슐(플루코나졸),SUHFNZ,-,9,10,하양
201802236,뉴스타틴티에스정40/5/10밀리그램,SJ,TS6,8,15,파랑
201802235,뉴스타틴티에스정80/10/20밀리그램,SJ,TS1,8,15,파랑
201802237,뉴스타틴티에스정80/5/10밀리그램,SJ,TS3,8,15,파랑
201501053,메모릴엠정(콜린알포세레이트),MJC,-,8,12,-
201606818,테미스타정40/5밀리그램,JY5,-,8,10,하양
201405585,솔리페나정5mg(솔리페나신숙신산염),J05,-,10,13,-
201502742,베시페나정5밀리그램(솔리페나신숙신산염),YP,150,10,13,-
201701447,타리엔정10밀리그램(베포타스틴베실산염),TLN,1|0,10,15,-
201707167,알리온정10밀리그램(베포타스틴베실산염),BT,Λ|C,10,15,-
201705744,글로리온정10밀리그램(베포타스틴베실산염),LOT,|,10,15,-
201707307,타미스펜8시간이알서방정(아세트아미노펜),KGΛE,-,9,15,-
201706899,타리틴정10mg(베포타스틴베실산염),TTT,|,10,15,-
201706353,베포리논정10밀리그램(베포타스틴베실산염),B|B,IH,10,15,-
201701053,베타온정(베포타스틴베실산염),HKB,1|0,10,15,-
201708219,슈퍼피린캡슐75/75밀리그램(클로피도그렐|아스피린),Super75--------,-,9,12,주황
201404023,아트로드정20mg(아토르바스타틴칼슘수화물),,20,10,15,-
201803165,동성로수바스타틴정10밀리그램(로수바스타틴칼슘),DS,10,10,14,-
201802499,제로픽스정1밀리그램(바레니클린살리실산염),JV1,-,9,10,-
201802500,제로픽스정0.5밀리그램(바레니클린살리실산염),JV05,-,9,15,-
199401990,세파큐어캡슐(세파클러),JH27,-,9,10,하양
201803054,로수탑정10밀리그램(로수바스타틴칼슘),SP7,10,10,14,-
201802909,콜리아센리드캡슐(콜린알포세레이트),KMPCH,-,9,0,투명
201802529,니코엑스정1mg(바레니클린살리실산염),N1,-,9,10,-
201802530,니코엑스정0.5mg(바레니클린살리실산염),N05,-,9,15,-
201403217,파라메트정10밀리그램(라베프라졸나트륨),HN,10,10,14,-
201802480,챔스탑정1밀리그램(바레니클린살리실산염),CX1,-,9,10,-
201802479,챔스탑정0.5밀리그램(바레니클린살리실산염),CX05,-,9,15,-
201803092,도네필정23밀리그램(도네페질염산염수화물),D,23,10,14,-
201803310,리피토엠서방정10/1000밀리그램,L1M10,-,8,13,-
201802575,코감노즈정,KB,40,9,13,-
201802819,엑티본연질캡슐,WUAD,-,8,11,-
201803130,크로쎈연질캡슐(클로닉신리시네이트),WUCLO,-,8,10,-
201508555,슈가메트서방정2.5/500밀리그램,SMT,-,8,14,-
201802999,릴리아정,LRA,|,8,13,-
201803189,프로화정(피나스테리드),FINA,십자|,10,10,-
201803259,노코틴정1밀리그램(바레니클린옥살산염수화물),NCT1,-,9,10,-
201503146,라니잔정(라니티딘염산염),RAN,-,10,15,-
201803330,제로코틴정0.5mg(바레니클린살리실산염),I∩I,0.5,9,15,-
201803335,제로코틴정1mg(바레니클린살리실산염),I∩I,1.0,9,10,-
201604574,모아캄시캡슐7.5mg(멜록시캄),JPMX,-,9,9,연두
201707248,도베셀정500밀리그램(도베실산칼슘수화물),Λ|J,500,8,15,-
201706909,아나빅스듀오캡슐,AJUNDC,-,9,12,주황
201701339,아나젠정(베포타스틴베실산염),ΛJU,1|0,10,15,-
201100749,프라닥사캡슐110밀리그램(다비가트란에텍실레이트메실산염),R110,-,9,10,파랑
201702324,코스빌연질캡슐(덱시부프로펜),CSV,-,8,8,-
200803254,카필러스캡슐,카필러스카필러스,-,9,8,노랑
201706789,하이베포정10밀리그램(베포타스틴베실산염),JWST10,|,10,15,-
201707306,트리스펜8시간이알서방정(아세트아미노펜),D-WT,-,9,15,-
201706563,테카비어정(테노포비르디소프록실),T,JI,0,10,-
201603248,보글스타정(보글리보스),SP2,-,10,15,-
201706904,테고캡슐20,LP620,-,9,15,하양
201706903,테고캡슐25,LP621,-,9,12,하양
201707215,세이렌정,CVR,-,10,9,-
201501811,크레바틴정5밀리그램(로수바스타틴칼슘),YL,5,10,14,-
201708091,레보콜정(레보드로프로피진),LVCBRB,|,10,15,-
201302981,텔미누보정40/2.5밀리그램,A1,-,8,10,노랑
201302982,텔미누보정40/5밀리그램,A2,-,8,10,노랑
201302980,텔미누보정80/2.5밀리그램,A3,-,8,10,노랑
201507273,텔미누보정80/5밀리그램,A4,-,8,10,노랑
201801008,엔피코프캡슐(테오브로민),NNP300,-,9,13,하양
201708021,레비신정500mg(레보플록사신수화물),L5,-,9,14,-
201800317,아미푸렉스골드정,KDC,-,8,11,-
201800935,프레가린캡슐300밀리그램(프레가발린),KDCPRC300,-,9,11,하양
201708320,립스타플러스정10/10밀리그램,RE2,-,8,15,-
201800838,가비스타캡슐300밀리그램(가바펜틴),HKGP300,-,9,13,노랑
201603792,로자탈정100밀리그램(로사르탄칼륨),L100,HK,0,15,-
201800837,가비스타캡슐100밀리그램(가바펜틴),HKGP100,-,9,15,하양
201802531,페노코린캡슐(페노피브레이트콜린),KP135,-,9,10,노랑
201801366,디로칸캡슐150밀리그램(플루코나졸),DRK150mg,-,9,10,파랑
201802085,바실리스캡슐(바실루스리케니포르미스균),ALBLS,-,9,15,하양
201803009,세코브캡슐100밀리그램(세레콕시브),ICCX100,-,9,15,하양
201708572,넥스코프캡슐(테오브로민),NKTB300,-,9,13,하양
201801536,뉴클로파인정(클로피도그렐황산염),ΛN,75,10,14,-
201801101,뉴치옥트민정(알티옥트산트로메타민염),ΛNG,|,9,9,-
201803160,쎄스콘미니정,cr,DE,10,15,-
200402750,섹틴캡슐(세파클러수화물),CFC,-,9,5,하양
201405586,솔리페나정10mg(솔리페나신숙신산염),J10,-,10,14,-
201802991,리리카CR서방정330밀리그램(프레가발린),,PGN330,0,14,-
201802990,리리카CR서방정165밀리그램(프레가발린),,PGN165,0,12,-
201603470,메모라틴정10mg(메만틴염산염),I|K,|,0,15,-
201405436,휴코정20mg(심바스타틴),HUV,|,8,14,-
201803207,이달비클로정40/12.5밀리그램,A/C40/12.5,-,10,14,-
201803208,이달비클로정40/25밀리그램,A/C40/25,-,10,14,-
201803171,유앤정(디에노게스트),-,-,10,15,-
201507425,젠스트린트로키(멘톨앤페퍼민트향|페퍼민트향|레몬향|복숭아향)(플루르비프로펜),ZENSTRYNP,ZENSTRYNP,10,15,-
201602997,세크로낙정100밀리그램(아세클로페낙),DM,F,10,15,-
201801697,큐로리카캡슐75밀리그램(프레가발린),DMPG75,-,9,11,하양
201801696,큐로리카캡슐150밀리그램(프레가발린),DMPG150,-,9,15,하양
201503839,메가바이정,MGV,-,8,11,-
201109286,프레스타캡슐150밀리그램(프레가발린),BIP150,-,9,15,하양
201109285,프레스타캡슐75밀리그램(프레가발린),BIP75,-,9,11,하양
201701635,네오아토정20밀리그램(아토르바스타틴칼슘수화물),GC,D20,10,15,-
201701634,네오아토정10밀리그램(아토르바스타틴칼슘수화물),GC,D10,10,15,-
201701063,포타스정(베포타스틴베실산염),NKB,1|0,10,15,-
201705759,베타틴정(베포타스틴베실산염),CVP,1|0,10,15,-
201706584,환인메만틴오디정10밀리그램(메만틴염산염),WI,10,10,15,-
201706583,환인메만틴오디정5밀리그램(메만틴염산염),WI,5,10,15,-
201707653,프리렙톨캡슐300밀리그램(프레가발린),WIPEN300,-,9,11,하양
201707324,알레스원정(에피나스틴염산염),D1,Λ1,10,15,-
201701182,임팩타민케어정,VBN,|,8,13,-
201706199,코메키나캡슐,MQTDW,-,9,12,노랑
201708637,바이코민정,VC,-,10,13,-
201307483,명문아토르바스타틴정20mg(아토르바스타틴칼슘수화물),MM,ΛS,8,15,-
201307887,명문아토르바스타틴정10mg(아토르바스타틴칼슘수화물),MM,ΛS1,8,15,-
201707448,테오브로캡슐300밀리그램(테오브로민),PL300,-,9,13,하양
201707610,징코필정80밀리그램(은행엽건조엑스),PL80,-,10,8,-
201708095,티모딕정100밀리그램(티로프라미드염산염),TMD,WI,10,15,-
201701105,세로카바정20밀리그램(에스시탈로프람옥살산염),S|J,S20,8,15,-
201603076,아로반정20밀리그램(아토르바스타틴칼슘삼수화물),YL,2,10,15,-
201800124,쎈비백정,B100,|,8,14,-
201802859,피클로정250밀리그램(클래리트로마이신),PNX,25,8,13,-
201803170,베네프정(시나칼세트염산염),CN,YY,10,9,-
200808511,랑스씨씨정,DSM,-,10,15,-
201803260,노코틴정0.5밀리그램(바레니클린옥살산염수화물),NCT·5,-,9,15,-
201701198,셀라빅스정75밀리그램(클로피도그렐황산염),CLP,75,10,14,-
200604243,팜시로바정(팜시클로비르),ΛUK,FCL,10,15,-
201802576,치감플러스정,KB,41,9,13,-
201802900,알레온정(에피나스틴염산염),,|,10,15,-
199002730,데파스정1밀리그람(에티졸람),1,DP,10,14,-
201803550,도네포스정10밀리그램(도네페질염산염수화물),DC,10,10,13,-
201803551,도네포스정5밀리그램(도네페질염산염수화물),DC,05,10,13,-
201403363,소니펜정300mg(덱시부프로펜),JWS,S|F,9,15,-
201500023,라베라정20mg(라베프라졸나트륨),D2,20,10,13,-
201707240,카보메틱스정60밀리그램(카보잔티닙),XL,60,8,13,-
201707241,카보메틱스정40밀리그램(카보잔티닙),XL,40,5,13,-
201602424,타미렉스캡슐30mg(오셀타미비르인산염),ETEXA3,-,9,13,노랑
201602423,타미렉스캡슐45mg(오셀타미비르인산염),ETEXA2,-,9,6,회색
201602422,타미렉스캡슐75mg(오셀타미비르인산염),ETEXA1,-,9,13,회색
201702418,베믈리디정(테노포비르알라페나미드헤미푸마르산염),GSI,25,10,12,-
201706137,타스린정(베포타스틴베실산염),TUT,|,10,15,-
201603602,프릴린캡슐150밀리그램(프레가발린),MMPRG150,-,9,15,하양
201603601,프릴린캡슐75밀리그램(프레가발린),MMPRG75,-,9,11,하양
201704879,페북센정80밀리그램(페북소스타트),FUN,,8,13,-
201705174,페북센정40밀리그램(페북소스타트),FU4,,10,15,-
201600613,레블리미드캡슐20밀리그램(레날리도마이드),REV20mg,-,9,8,파랑
201600615,레블리미드캡슐2.5밀리그램(레날리도마이드),REV2.5mg,-,9,8,하양
201705763,오파렉정(리마프로스트알파덱스),LCB,5,10,15,-
199900789,란플러스정,ALC,R,10,13,-
200502304,리나민연질캡슐,리나민,-,8,9,초록
201605475,익스타민플러스정,BKM,E|P,9,7,-
201708198,콜드펜연질캡슐,CCCK,-,8,12,-
201803139,파마에스오메프라졸정40밀리그램(에스오메프라졸마그네슘이수화물),40,-,8,14,-
201803140,파마에스오메프라졸정20밀리그램(에스오메프라졸마그네슘이수화물),20,-,8,14,-
200403808,비오알정(엔테로코쿠스페칼리스BIO-4R균),BIOR|,-,10,12,-
201803343,아토메트서방정10/1000밀리그램,-,Λ1M10,8,13,-
201803063,스로쿨트로키(레몬향)(플루르비프로펜),THROAKOOL,THROAKOOL,10,15,-
201307896,원트란세미서방정,DWP,XR,10,13,-
201803122,베포스타서방정(베포타스틴살리실산염),DWP,S|R,10,15,-
201803005,대웅바이오알티옥트산정(알티옥트산트로메타민염),DWB,RT,8,9,-
201802331,티슬립캡슐,HTTSL,-,9,8,초록
201803123,베포큐서방정(베포타스틴살리실산염),BS,K|D,10,15,-
